naive_did,abadie_lasso_result,dmldid_lasso_result
9.307090311381916,7.142501554353718,2.376408842094462
9.346632278436736,6.144863756557232,2.9772647776003414
9.737935569323257,7.245829770213697,3.273279428665611
9.247911256329285,6.10167589585145,3.302782905633797
10.309611026844241,7.387388868192812,3.1086669099017747
9.402935929671614,5.965090820442803,2.7680841198320127
10.046524821087676,7.412580101563669,1.586340669017727
8.732895680740501,5.728102751090665,2.2978608761655064
7.821768506455452,6.388094499990082,3.1757642434343962
10.219678785516656,6.127509813266478,3.083600183289102
9.398416800440769,7.033298151712832,2.898367133361581
9.881831417084395,6.632213278175954,3.0565239513602838
9.902021738573687,6.884168398745362,3.2604242082292525
8.79452932668302,6.492987054629272,2.108771084462312
9.629260347138441,7.309877608041791,3.007942009765708
10.244447373995053,7.279303252046794,3.0719278375399606
9.177820868608256,6.650274220793091,2.462242677967618
8.5450201727764,6.352738386206469,3.233024951893924
9.526299132453342,6.20879522119312,3.427922171075653
8.334308397484978,6.345790054669396,3.1205967246308264
9.867128705999523,6.700363224380066,3.3267150043095723
9.271317204850853,6.697044441028461,2.895750646169083
9.121629743548961,5.871654288662462,2.181088666503399
8.570858961187232,6.407881269961057,3.2726838378598324
10.526331906205495,6.039471839686767,3.0573851922179034
9.315307287581302,6.650473365534919,3.0298456440781854
11.634473379988155,7.547568888437282,1.618901018058295
8.9481437661339,6.607182051259092,3.5448727352504488
9.841141186053058,7.081203183914628,3.2413026837271444
8.63722252205742,5.177898410764292,2.9960505027673845
7.966552246470003,5.455539069178264,3.2712709558899395
9.21391280255552,3.9104640852623302,3.2202428416095423
10.845231564818068,7.590569675130757,2.580273118290944
9.579923969198658,5.660083120193324,3.1804184629044547
10.52779073959655,6.156639395227214,3.149858432867851
8.93002476763259,5.615035906685633,2.6938930535251737
10.524216443162375,7.484957040972393,3.048288550460086
10.754160973546712,6.504126362906098,3.0220044328258413
8.644436177952077,6.275326187535683,2.893789444037486
9.719941961142425,3.475970032074208,3.122627532697428
9.529852126316648,6.225537166435983,4.155544249792396
10.01734254389331,6.866639985296696,1.4540435933613578
8.825223469713865,6.404213189830948,3.1095641524521827
8.933928493304263,7.062023551056301,3.098448616271373
10.773537272413918,7.341361218207046,2.892773477444913
9.694493182661489,6.951302865474166,3.301430652945516
8.999576432373939,6.994586615332504,2.7473400001967407
9.514411682248166,7.497847648938586,2.9356577822077257
11.768513998628675,4.925516003170204,3.31346958807982
9.017999786714014,6.2703225573122126,3.157555726260642
10.843172601119242,7.752793819741888,2.5912758120287505
9.62441955347228,6.878521353501971,3.1686022832629552
9.702575027000147,6.26413252370074,5.038819251610795
9.972800604257612,7.1241880291123865,3.1743287687409967
9.593707348602482,6.704909371044349,3.222687630007567
10.91995668262231,7.1636452725198785,2.98328230930211
8.720074052715876,6.446640452404257,3.0356268378137825
10.503586569061493,7.492969395119866,2.9132563221950676
8.757628482819946,6.547779978025419,3.144226494649625
10.904636810024599,7.344227014492741,3.169064722510205
7.9434485946116675,5.64994396475577,3.17522223020159
8.710738134451452,6.051949059004334,3.016746186366162
9.209072495566662,6.475181750371038,3.3781156066949416
9.07134036577385,6.438348572443206,2.6572785461949806
10.042652399412823,5.029430500221748,3.1505096293465367
9.798731203173794,6.292664084381086,2.801447423848268
9.490047348624334,7.517147465409509,3.1127267558251273
12.050424128420818,7.7787908554151555,3.3065261976376457
9.412549481045053,6.715224026179077,1.8261297544925301
9.195286794094605,7.20238763319874,3.767000870407531
11.21609336801749,7.819341278941897,3.1342511210230968
9.174447796016969,6.6128128325421445,3.144204138345976
11.000052385907011,7.141498062126121,2.354423911284238
11.250034714709654,4.220778990708369,3.3604479769241613
8.977140671241905,6.924210097445973,3.1040977675792734
